	index	billing_country	coupon	order_item	paid_date	course_category	order_id	salesperson	price
210	210	EC		English Basic Level 3 (ESLB3)	2021-06-07 22:09:15+00:00	esl	4849726	Ovidia Arsenio Maxi	10.0
211	211	CL		English Intermediate Level 7 (ESLI7)	2021-06-07 22:17:29+00:00	esl	4849888	Jhonny Rodrigo Félix	10.0
212	212	MX	mexmmfree	English Basic Level 5 (ESLB5)	2021-06-07 22:32:11+00:00	esl	4849905	Ovidia Arsenio Maxi	0.0
213	213	PE		English Basic Level 2 (ESLB2)	2021-06-07 22:58:02+00:00	esl	4850087	Ovidia Arsenio Maxi	10.0
214	214	PE		Specials	2021-06-07 23:06:13+00:00	none	4850279	Ovidia Arsenio Maxi	20.0
215	215	MX	mexlafree	English Basic Level 0 (ESLB0)	2021-06-07 23:12:01+00:00	esl	4850356	Ovidia Arsenio Maxi	0.0
216	216	PE		English Intermediate Level 4  (ESLI4)	2021-06-07 23:12:11+00:00	esl	4850425	Romualdo Corina Irma	10.0
217	217	VE	perjffree	English Intermediate Level 7 (ESLI7)	2021-06-07 23:16:03+00:00	esl	4850584	Romualdo Corina Irma	0.0
218	218	MX	mexladifer	English Basic Level 5 (ESLB5)	2021-06-07 23:23:37+00:00	esl	4850632	Osvaldo Lucrecia Priscila	0.0
219	219	PA		English Intermediate Level 1 (ESLI1)	2021-06-08 00:14:41+00:00	esl	4850767	Oriana Nelson Brunilda	10.0
220	220	PA		English Basic Level 6 (ESLB6)	2021-06-08 00:27:12+00:00	esl	4850853	Candela Miguel Tecla	10.0
221	221	CL		English Intermediate Level 3 (ESLI3)	2021-06-08 00:38:28+00:00	esl	4850994	Oriana Nelson Brunilda	10.0
222	222	BO		English Advanced Level 3  (ESLA3)	2021-06-08 00:47:03+00:00	esl	4851084	Candela Miguel Tecla	10.0
223	223	BO		English Advanced Level 1 (ESLA1)	2021-06-08 00:52:46+00:00	esl	4851143	Ovidia Arsenio Maxi	10.0
224	224	PA		English Basic Level 7 (ESLB7)	2021-06-08 01:17:38+00:00	esl	4851262	Romualdo Corina Irma	10.0
225	225	NI		English Intermediate Level 8 (ESLI8)	2021-06-08 02:07:18+00:00	esl	4851322	Marciana Alonso Cirilo	10.0
226	226	EC		English Intermediate Level 3 (ESLI3)	2021-06-08 02:33:11+00:00	esl	4851496	José María Yasmina María Belén	10.0
227	227	PE		Specials	2021-06-08 15:39:43+00:00	none	4851534	Ovidia Arsenio Maxi	20.0
228	228	VE	perjffree	English for Kids - June (EFK)	2021-06-08 16:51:04+00:00	efk	4851632	Romualdo Corina Irma	0.0
229	229	VE	perjffree	English for Kids - June (EFK)	2021-06-08 17:07:47+00:00	efk	4851767	Ovidia Arsenio Maxi	0.0
230	230	PE	perjffree	English Intermediate Level 6 (ESLI6)	2021-06-08 18:20:06+00:00	esl	4851847	Ovidia Arsenio Maxi	0.0
231	231	NI		English Intermediate Level 2 (ESLI2)	2021-06-08 19:53:35+00:00	esl	4851924	Ovidia Arsenio Maxi	10.0
232	232	CA		Specials	2021-06-08 20:45:24+00:00	none	4852069	Ovidia Arsenio Maxi	20.0
233	233	BO	bolppdifer	English for Kids - June (EFK)	2021-06-08 21:05:51+00:00	efk	4852109	Romualdo Corina Irma	0.0
234	234	PE		English Intermediate Level 4  (ESLI4)	2021-06-08 21:21:16+00:00	esl	4852211	Fabián Pepe Laurentino	10.0
235	235	NI		English Intermediate Level 4  (ESLI4)	2021-06-08 21:55:41+00:00	esl	4852397	Romualdo Corina Irma	10.0
236	236	PE		French Basic Level 5 (FSLB5)	2021-06-08 23:02:47+00:00	none	4852405	Ovidia Arsenio Maxi	10.0
237	237	PE		Specials	2021-06-08 23:07:28+00:00	none	4852597	Ovidia Arsenio Maxi	20.0
238	238	HN		English Basic Level 1 (ESLB1)	2021-06-09 00:33:33+00:00	esl	4852673	Consuela Yésica Balbina	10.0
239	239	NI		English Basic Level 6 (ESLB6)	2021-06-09 01:00:00+00:00	esl	4852706	Osvaldo Lucrecia Priscila	10.0
240	240	MX		English Basic Level 3 (ESLB3)	2021-06-09 01:32:07+00:00	esl	4852879	Candela Miguel Tecla	10.0
241	241	EC		Bulk Payment of English Classes (3 to 6 months in advance)<span> - </span>Pay for 1 month	2021-06-09 01:36:39+00:00	bulk	4852995	José María Yasmina María Belén	10.0
242	242	CA		English Advanced Level 1 (ESLA1)	2021-06-09 01:45:32+00:00	esl	4853077	Romualdo Corina Irma	10.0
243	243	PA		English Basic Level 6 (ESLB6)	2021-06-09 14:47:55+00:00	esl	4853128	Romualdo Corina Irma	10.0
244	244	PA		English Intermediate Level 4  (ESLI4)	2021-06-09 22:12:06+00:00	esl	4853257	Osvaldo Lucrecia Priscila	10.0
245	245	BO		English Intermediate Level 7 (ESLI7)	2021-06-10 00:08:08+00:00	esl	4853341	Ovidia Arsenio Maxi	10.0
246	246	BO		English Basic Level 8 (ESLB8)	2021-06-10 00:31:36+00:00	esl	4853468	Ovidia Arsenio Maxi	10.0
247	247	SV		Specials	2021-06-10 17:28:07+00:00	none	4853556	Romualdo Corina Irma	20.0
248	248	NI		Specials	2021-06-10 20:52:59+00:00	none	4853666	Romualdo Corina Irma	20.0
249	249	CL		English Intermediate Level 2 (ESLI2)	2021-06-10 21:07:04+00:00	esl	4853812	Romualdo Corina Irma	10.0
250	250	US		Specials	2021-06-10 23:34:02+00:00	none	4853933	Ovidia Arsenio Maxi	20.0
251	251	PE		Specials	2021-06-11 02:16:02+00:00	none	4854041	Romualdo Corina Irma	20.0
252	252	CL		Specials	2021-06-11 13:26:17+00:00	none	4854298	Ovidia Arsenio Maxi	20.0
253	253	CL		English Intermediate Level 2 (ESLI2)	2021-06-11 17:16:44+00:00	esl	4854309	Romualdo Corina Irma	10.0
254	254	CA		Specials	2021-06-13 02:01:00+00:00	none	4854628	Romualdo Corina Irma	20.0
255	255	PE		Specials	2021-06-13 03:18:48+00:00	none	4854770	Romualdo Corina Irma	20.0
256	256	PE		Specials	2021-06-13 03:18:48+00:00	none	4854770	Romualdo Corina Irma	20.0
257	257	PE		Specials	2021-06-13 03:18:48+00:00	none	4854770	Romualdo Corina Irma	20.0
258	258	CA		English Basic Level 1 (ESLB1)	2021-06-13 15:32:13+00:00	esl	4854851	Romualdo Corina Irma	10.0
259	259	MX	mexlafree	Conversation - Intermediate level - June (CONV-I)	2021-06-14 01:13:52+00:00	con	4854989	Ovidia Arsenio Maxi	0.0
260	260	MX	mexlafree	Conversation - Intermediate level - June (CONV-I)	2021-06-14 16:13:09+00:00	con	4855272	Ovidia Arsenio Maxi	0.0
261	261	MX	mexlafree	Conversation - Intermediate level - June (CONV-I)	2021-06-14 16:15:34+00:00	con	4855397	Ovidia Arsenio Maxi	0.0
262	262	CL		Specials	2021-06-14 21:21:07+00:00	none	4855942	Lorenzo Casilda Rosita	20.0
263	263	CL		Specials	2021-06-14 21:48:04+00:00	none	4856469	Lorenzo Casilda Rosita	20.0
264	264	CL		English Intermediate Level 7 (ESLI7)	2021-06-16 20:20:09+00:00	esl	4859236	Ovidia Arsenio Maxi	10.0
265	265	EC		Bulk Payment of English Classes (3 to 6 months in advance)<span> - </span>Pay for 1 month	2021-06-16 21:42:40+00:00	bulk	4859377	Ovidia Arsenio Maxi	10.0
266	266	EC		Bulk Payment of English Classes (3 to 6 months in advance)<span> - </span>Pay for 1 month	2021-06-16 21:42:40+00:00	bulk	4859377	Ovidia Arsenio Maxi	10.0
267	267	EC		Bulk Payment of English Classes (3 to 6 months in advance)<span> - </span>Pay for 1 month	2021-06-16 21:42:40+00:00	bulk	4859377	Ovidia Arsenio Maxi	10.0
268	268	CA		English Intermediate Level 6 (ESLI6)	2021-06-17 17:54:04+00:00	esl	4859470	Osvaldo Lucrecia Priscila	10.0
269	269	CA		English Intermediate Level 6 (ESLI6)	2021-06-17 17:54:04+00:00	esl	4859470	Osvaldo Lucrecia Priscila	10.0
270	270	SV		English Advanced Level 1 (ESLA1)	2021-06-18 04:16:38+00:00	esl	4859745	Romualdo Corina Irma	10.0
271	271	CL		Bulk Payment of English Classes (3 to 6 months in advance) - Pay for 6 months (10% discount)	2021-06-21 17:27:05+00:00	bulk	4866016	José María Yasmina María Belén	70.0
272	272	MX	mexmmfree	English Intermediate Level 4  (ESLI4)	2021-06-22 15:52:46+00:00	esl	4940070	Osvaldo Lucrecia Priscila	0.0
273	273	CL	perjf2x110	English Basic Level 0 (ESLB0)	2021-06-23 20:30:58+00:00	esl	4945988	Romualdo Corina Irma	10.0
274	274	CL	perjf2x110	English Basic Level 0 (ESLB0)	2021-06-23 20:30:58+00:00	esl	4945988	Romualdo Corina Irma	10.0
275	275	PA	permn2x110	English for Pre-Kids - July (EFP)	2021-06-23 21:42:30+00:00	efk	4946038	Romualdo Corina Irma	10.0
276	276	PA	permn2x110	English for Pre-Kids - July (EFP)	2021-06-23 21:42:30+00:00	efk	4946038	Romualdo Corina Irma	10.0
277	277	CR		English Basic Level 5 (ESLB5)	2021-06-24 00:29:31+00:00	esl	4947714	Ovidia Arsenio Maxi	10.0
278	278	PE	perjf2x110	English Intermediate Level 2 (ESLI2)	2021-06-24 03:51:34+00:00	esl	4947823	Romualdo Corina Irma	10.0
279	279	PE	perjf2x110	English Intermediate Level 2 (ESLI2)	2021-06-24 03:51:34+00:00	esl	4947823	Romualdo Corina Irma	10.0
280	280	GT		English Intermediate Level 3 (ESLI3)	2021-06-24 14:20:45+00:00	esl	4947922	Romualdo Corina Irma	10.0
281	281	PE	perjf2x110	English Basic Level 0 (ESLB0)	2021-06-24 17:03:05+00:00	esl	4949102	Romualdo Corina Irma	10.0
282	282	PE	perjf2x110	English Basic Level 0 (ESLB0)	2021-06-24 17:03:05+00:00	esl	4949102	Romualdo Corina Irma	10.0
283	283	CL		English Intermediate Level 3 (ESLI3)	2021-06-24 17:47:04+00:00	esl	4949536	Ovidia Arsenio Maxi	10.0
284	284	PE	perjf2x110tmp	English Basic Level 0 (ESLB0)	2021-06-24 19:52:25+00:00	esl	4949989	Ovidia Arsenio Maxi	10.0
285	285	PE	perjf2x110tmp	English Basic Level 0 (ESLB0)	2021-06-24 19:52:25+00:00	esl	4949989	Ovidia Arsenio Maxi	10.0
286	286	CL		English Basic Level 3 (ESLB3)	2021-06-24 20:20:40+00:00	esl	4950089	Romualdo Corina Irma	10.0
287	287	CL		English Basic Level 1 (ESLB1)	2021-06-25 21:00:27+00:00	esl	4950702	Osvaldo Lucrecia Priscila	10.0
288	288	PE	perjf2x110	English Intermediate Level 2 (ESLI2)	2021-06-25 21:10:53+00:00	esl	4950803	Romualdo Corina Irma	10.0
289	289	PE	perjf2x110	English Intermediate Level 2 (ESLI2)	2021-06-25 21:10:53+00:00	esl	4950803	Romualdo Corina Irma	10.0
290	290	CL	chicc2x110	English Basic Level 5 (ESLB5)	2021-06-25 22:03:23+00:00	esl	4950991	Ovidia Arsenio Maxi	10.0
291	291	CL	chicc2x110	English Basic Level 5 (ESLB5)	2021-06-25 22:03:23+00:00	esl	4950991	Ovidia Arsenio Maxi	10.0
292	292	PE		English Basic Level 1 (ESLB1)	2021-06-26 01:39:06+00:00	esl	4951073	Romualdo Corina Irma	10.0
293	293	PE		English Basic Level 1 (ESLB1)	2021-06-26 01:39:06+00:00	esl	4951073	Romualdo Corina Irma	10.0
294	294	PE	perjf2x110	English Basic Level 1 (ESLB1),English Basic Level 2 (ESLB2)	2021-06-26 02:04:03+00:00	esl	4951102	Romualdo Corina Irma	10.0
295	295	PE	perjf2x110	English Basic Level 1 (ESLB1),English Basic Level 2 (ESLB2)	2021-06-26 02:04:03+00:00	esl	4951102	Romualdo Corina Irma	10.0
296	296	CA	perjf2x110	English Basic Level 0 (ESLB0),English Basic Level 1 (ESLB1)	2021-06-26 03:26:12+00:00	esl	4952536	Marciana Alonso Cirilo	10.0
297	297	CA	perjf2x110	English Basic Level 0 (ESLB0),English Basic Level 1 (ESLB1)	2021-06-26 03:26:12+00:00	esl	4952536	Marciana Alonso Cirilo	10.0
298	298	BO		English Basic Level 3 (ESLB3)	2021-06-26 16:20:42+00:00	esl	4952688	Ovidia Arsenio Maxi	10.0
299	299	CA		French Basic Level I (5 months) (FSLI-V)	2021-06-26 16:42:49+00:00	none	4952748	Ovidia Arsenio Maxi	10.0
300	300	PE	permn2x110	English Advanced Level 1 (ESLA1)	2021-06-27 02:18:21+00:00	esl	4952829	Romualdo Corina Irma	10.0
301	301	PE	permn2x110	English Advanced Level 1 (ESLA1)	2021-06-27 02:18:21+00:00	esl	4952829	Romualdo Corina Irma	10.0
302	302	PE	perjf2x110	English Basic Level 1 (ESLB1)	2021-06-27 18:02:05+00:00	esl	4952951	Ovidia Arsenio Maxi	10.0
303	303	PE	perjf2x110	English Basic Level 1 (ESLB1)	2021-06-27 18:02:05+00:00	esl	4952951	Ovidia Arsenio Maxi	10.0
304	304	MX	mexlafree	Conversation - Intermediate level - July (CONV-I)	2021-06-28 01:52:08+00:00	con	4955510	Ovidia Arsenio Maxi	0.0
305	305	PE		Bulk Payment of English Classes (3 to 9 months in advance) - Pay for 6 months (10% discount)	2021-06-28 18:45:20+00:00	bulk	4968306	Ovidia Arsenio Maxi	70.0
306	306	PE	permn2x110	English Basic Level 2 (ESLB2)	2021-06-28 20:11:16+00:00	esl	4971755	Romualdo Corina Irma	10.0
307	307	PE	permn2x110	English Basic Level 2 (ESLB2)	2021-06-28 20:11:16+00:00	esl	4971755	Romualdo Corina Irma	10.0
308	308	CL		English Intermediate Level 7 (ESLI7)	2021-06-28 21:17:43+00:00	esl	4973029	Ovidia Arsenio Maxi	10.0
309	309	PE	permn2x110	English Basic Level 3 (ESLB3)	2021-06-28 22:25:42+00:00	esl	4976872	Romualdo Corina Irma	10.0
310	310	PE	permn2x110	English Basic Level 3 (ESLB3)	2021-06-28 22:25:42+00:00	esl	4976872	Romualdo Corina Irma	10.0
311	311	GT	perjf2x110	IELTS Exam Preparation (IELTS)	2021-06-28 22:27:24+00:00	ielts	4976998	Romualdo Corina Irma	10.0
312	312	GT	perjf2x110	IELTS Exam Preparation (IELTS)	2021-06-28 22:27:24+00:00	ielts	4976998	Romualdo Corina Irma	10.0
313	313	PE		English Basic Level 5 (ESLB5)	2021-06-28 23:11:52+00:00	esl	4977073	Romualdo Corina Irma	10.0
314	314	PE		French Speaking Basic Level 1 (PARB1)	2021-06-28 23:29:03+00:00	none	4977139	Ovidia Arsenio Maxi	10.0
315	315	CL		Bulk Payment of English Classes (3 to 9 months in advance) - Pay for 3 months (5% discount)	2021-06-29 00:02:44+00:00	bulk	4977243	Ovidia Arsenio Maxi	30.0
316	316	CL		Bulk Payment of English Classes (3 to 9 months in advance) - Pay for 6 months (10% discount)	2021-06-29 03:03:21+00:00	bulk	4977382	Romualdo Corina Irma	70.0
317	317	MX		English Advanced Level 4 (ESLA4)	2021-06-29 03:42:37+00:00	esl	4977463	Ovidia Arsenio Maxi	10.0
318	318	CL		English Basic Level 5 (ESLB5)	2021-06-29 14:43:47+00:00	esl	4977593	Romualdo Corina Irma	10.0
319	319	PE	permn2x110	English Basic Level 1 (ESLB1),English Basic Level 2 (ESLB2)	2021-06-29 18:08:24+00:00	esl	4977642	Romualdo Corina Irma	10.0
320	320	PE	permn2x110	English Basic Level 1 (ESLB1),English Basic Level 2 (ESLB2)	2021-06-29 18:08:24+00:00	esl	4977642	Romualdo Corina Irma	10.0
321	321	PE	permn2x110	English Basic Level 1 (ESLB1)	2021-06-29 18:28:01+00:00	esl	4977771	Romualdo Corina Irma	10.0
322	322	PE	permn2x110	English Basic Level 1 (ESLB1)	2021-06-29 18:28:01+00:00	esl	4977771	Romualdo Corina Irma	10.0
323	323	CL		IELTS Exam Preparation (IELTS),English for Kids - July (EFK)	2021-06-29 20:15:59+00:00	ielts	4977829	Consuela Yésica Balbina	10.0
324	324	CL		IELTS Exam Preparation (IELTS),English for Kids - July (EFK)	2021-06-29 20:15:59+00:00	efk	4977829	Consuela Yésica Balbina	10.0
325	325	MX		Conversation - Intermediate level - July (CONV-I)	2021-06-29 21:08:40+00:00	con	4977912	Osvaldo Lucrecia Priscila	10.0
326	326	MX		English Intermediate Level 3 (ESLI3)	2021-06-29 21:40:06+00:00	esl	4978086	Osvaldo Lucrecia Priscila	10.0
327	327	CL		IELTS Exam Preparation (IELTS)	2021-06-30 00:09:23+00:00	ielts	4978153	Marciana Alonso Cirilo	10.0
328	328	PE	permn2x110	English Basic Level 2 (ESLB2)	2021-06-30 00:39:01+00:00	esl	4978285	Romualdo Corina Irma	10.0
329	329	PE	permn2x110	English Basic Level 2 (ESLB2)	2021-06-30 00:39:01+00:00	esl	4978285	Romualdo Corina Irma	10.0
330	330	PE	perjf2x110	English Advanced Level 1 (ESLA1)	2021-06-30 01:17:38+00:00	esl	4978372	Fabián Pepe Laurentino	10.0
331	331	PE	perjf2x110	English Advanced Level 1 (ESLA1)	2021-06-30 01:17:38+00:00	esl	4978372	Fabián Pepe Laurentino	10.0
332	332	CL		English Intermediate Level 8 (ESLI8)	2021-06-30 01:13:16+00:00	esl	4978454	Consuela Yésica Balbina	10.0
333	333	MX		English for Kids - July (EFK)	2021-06-30 01:33:05+00:00	efk	4978511	Osvaldo Lucrecia Priscila	10.0
334	334	CA		English Basic Level 5 (ESLB5)	2021-06-30 01:57:37+00:00	esl	4978664	Romualdo Corina Irma	10.0
335	335	PE	perjf2x110	English Intermediate Level 5 (ESLI5)	2021-06-30 14:47:36+00:00	esl	4978736	Marciana Alonso Cirilo	10.0
336	336	PE	perjf2x110	English Intermediate Level 5 (ESLI5)	2021-06-30 14:47:36+00:00	esl	4978736	Marciana Alonso Cirilo	10.0
337	337	CL		English Basic Level 1 (ESLB1)	2021-06-30 14:52:29+00:00	esl	4978896	Romualdo Corina Irma	10.0
338	338	MX		English Basic Level 5 (ESLB5)	2021-06-30 15:02:02+00:00	esl	4978902	Ovidia Arsenio Maxi	10.0
339	339	PA		English Advanced Level 3  (ESLA3)	2021-06-30 15:29:35+00:00	esl	4979025	Romualdo Corina Irma	10.0
340	340	CL	perjf2x110	English Intermediate Level 8 (ESLI8)	2021-06-30 15:58:06+00:00	esl	4979124	Romualdo Corina Irma	10.0
341	341	CL	perjf2x110	English Intermediate Level 8 (ESLI8)	2021-06-30 15:58:06+00:00	esl	4979124	Romualdo Corina Irma	10.0
342	342	EC	perjf2x110	English Basic Level 1 (ESLB1)	2021-06-30 16:25:12+00:00	esl	4979221	Romualdo Corina Irma	10.0
343	343	EC	perjf2x110	English Basic Level 1 (ESLB1)	2021-06-30 16:25:12+00:00	esl	4979221	Romualdo Corina Irma	10.0
344	344	PE		English Basic Level 6 (ESLB6)	2021-07-01 20:00:33+00:00	esl	4979492	Ovidia Arsenio Maxi	10.0
345	345	US	perjf2x110	English Intermediate Level 1 (ESLI1)	2021-06-30 17:01:10+00:00	esl	4979557	Romualdo Corina Irma	10.0
346	346	US	perjf2x110	English Intermediate Level 1 (ESLI1)	2021-06-30 17:01:10+00:00	esl	4979557	Romualdo Corina Irma	10.0
347	347	MX	mexmmfree	English Intermediate Level 3 (ESLI3)	2021-06-30 17:11:08+00:00	esl	4979612	Ovidia Arsenio Maxi	0.0
348	348	SV		English Advanced Level 2 (ESLA2)	2021-06-30 17:45:11+00:00	esl	4979819	Maite Orfeo Roberto	10.0
349	349	PE		English Intermediate Level 8 (ESLI8)	2021-06-30 21:25:57+00:00	esl	4980088	Ovidia Arsenio Maxi	10.0
350	350	PE	permn2x110	English Intermediate Level 6 (ESLI6)	2021-06-30 19:22:54+00:00	esl	4980184	Romualdo Corina Irma	10.0
351	351	PE	permn2x110	English Intermediate Level 6 (ESLI6)	2021-06-30 19:22:54+00:00	esl	4980184	Romualdo Corina Irma	10.0
352	352	CL		English Basic Level 8 (ESLB8)	2021-06-30 20:13:42+00:00	esl	4980352	Jhonny Rodrigo Félix	10.0
353	353	CL		Speaking Intermediate Level 2 (SPKI2)	2021-06-30 20:11:35+00:00	none	4980461	Consuela Yésica Balbina	10.0
354	354	PE	perjf2x110	English Basic Level 1 (ESLB1)	2021-06-30 22:26:56+00:00	esl	4980651	Ovidia Arsenio Maxi	10.0
355	355	PE	perjf2x110	English Basic Level 1 (ESLB1)	2021-06-30 22:26:56+00:00	esl	4980651	Ovidia Arsenio Maxi	10.0
356	356	AR	perjf2x110	Speaking Advanced Level 1 (SPKA1)	2021-07-01 00:26:42+00:00	none	4980745	Ovidia Arsenio Maxi	10.0
357	357	AR	perjf2x110	Speaking Advanced Level 1 (SPKA1)	2021-07-01 00:26:42+00:00	none	4980745	Ovidia Arsenio Maxi	10.0
358	358	PE	perjf2x110	English Intermediate Level 2 (ESLI2)	2021-07-01 00:34:23+00:00	esl	4980846	Ovidia Arsenio Maxi	10.0
359	359	PE	perjf2x110	English Intermediate Level 2 (ESLI2)	2021-07-01 00:34:23+00:00	esl	4980846	Ovidia Arsenio Maxi	10.0
360	360	PE		English for Kids - July (EFK)	2021-07-01 00:34:25+00:00	efk	4980908	Romualdo Corina Irma	10.0
361	361	PE		Speaking Intermediate Level 2 (SPKI2)	2021-07-01 02:14:52+00:00	none	4981150	Romualdo Corina Irma	10.0
362	362	PE	permn2x110	English Intermediate Level 3 (ESLI3)	2021-07-01 02:31:13+00:00	esl	4981727	Romualdo Corina Irma	10.0
363	363	PE	permn2x110	English Intermediate Level 3 (ESLI3)	2021-07-01 02:31:13+00:00	esl	4981727	Romualdo Corina Irma	10.0
364	364	CL		English Intermediate Level 4  (ESLI4)	2021-07-01 02:56:17+00:00	esl	4981869	Osvaldo Lucrecia Priscila	10.0
365	365	CL		English Intermediate Level 4  (ESLI4)	2021-07-01 02:56:03+00:00	esl	4981930	Osvaldo Lucrecia Priscila	10.0
366	366	PE		English Intermediate Level 2 (ESLI2)	2021-07-01 03:30:22+00:00	esl	4982087	Romualdo Corina Irma	10.0
367	367	CL	perjf2x110	English Basic Level 5 (ESLB5)	2021-07-01 03:03:26+00:00	esl	4982193	Romualdo Corina Irma	10.0
368	368	CL	perjf2x110	English Basic Level 5 (ESLB5)	2021-07-01 03:03:26+00:00	esl	4982193	Romualdo Corina Irma	10.0
369	369	CL	perjf2x110	English Basic Level 5 (ESLB5)	2021-07-01 03:47:25+00:00	esl	4982244	Romualdo Corina Irma	10.0
370	370	CL	perjf2x110	English Basic Level 5 (ESLB5)	2021-07-01 03:47:25+00:00	esl	4982244	Romualdo Corina Irma	10.0
371	371	PE		English Basic Level 1 (ESLB1)	2021-07-01 14:25:20+00:00	esl	4982336	Romualdo Corina Irma	10.0
372	372	PE		English for Kids - July (EFK)	2021-07-01 14:54:29+00:00	efk	4982496	Romualdo Corina Irma	10.0
373	373	CL	chicc2x110	English Intermediate Level 3 (ESLI3)	2021-07-01 15:25:26+00:00	esl	4982511	Osvaldo Lucrecia Priscila	10.0
374	374	CL	chicc2x110	English Intermediate Level 3 (ESLI3)	2021-07-01 15:25:26+00:00	esl	4982511	Osvaldo Lucrecia Priscila	10.0
375	375	EC		English Intermediate Level 4  (ESLI4)	2021-07-01 15:31:01+00:00	esl	4982630	José María Yasmina María Belén	10.0
376	376	CO	permn2x110	Speaking Basic Level 3 (SPKB3)	2021-07-01 15:50:30+00:00	none	4982718	Ovidia Arsenio Maxi	10.0
377	377	CO	permn2x110	Speaking Basic Level 3 (SPKB3)	2021-07-01 15:50:30+00:00	none	4982718	Ovidia Arsenio Maxi	10.0
378	378	SV		English Intermediate Level 3 (ESLI3)	2021-07-01 17:36:45+00:00	esl	4982853	Candela Miguel Tecla	10.0
379	379	PE	permn2x110	Speaking Basic Level 3 (SPKB3),Speaking Intermediate Level 1 (SPKI1)	2021-07-01 18:43:19+00:00	none	4982953	Romualdo Corina Irma	10.0
380	380	PE	permn2x110	Speaking Basic Level 3 (SPKB3),Speaking Intermediate Level 1 (SPKI1)	2021-07-01 18:43:19+00:00	none	4982953	Romualdo Corina Irma	10.0
381	381	PE		English Basic Level 3 (ESLB3)	2021-07-01 18:58:53+00:00	esl	4983069	Romualdo Corina Irma	10.0
382	382	PE	permn2x110	English Basic Level 0 (ESLB0),English Basic Level 1 (ESLB1)	2021-07-01 19:19:46+00:00	esl	4983146	Fabián Pepe Laurentino	10.0
383	383	PE	permn2x110	English Basic Level 0 (ESLB0),English Basic Level 1 (ESLB1)	2021-07-01 19:19:46+00:00	esl	4983146	Fabián Pepe Laurentino	10.0
384	384	CL		English Basic Level 3 (ESLB3)	2021-07-01 20:02:47+00:00	esl	4983255	José María Yasmina María Belén	10.0
385	385	US		Canaway Private School - Tuition: Monthly for 12 months	2021-07-01 20:33:49+00:00	cps	4983381	Ovidia Arsenio Maxi	70.0
386	386	CO	permn2x110	Speaking Intermediate Level 1 (SPKI1)	2021-07-01 21:00:22+00:00	none	4983457	Ovidia Arsenio Maxi	10.0
387	387	CO	permn2x110	Speaking Intermediate Level 1 (SPKI1)	2021-07-01 21:00:22+00:00	none	4983457	Ovidia Arsenio Maxi	10.0
388	388	PE	permnfree	English Intermediate Level 7 (ESLI7)	2021-07-01 21:32:38+00:00	esl	4983587	Ovidia Arsenio Maxi	0.0
389	389	CL		English Basic Level 1 (ESLB1)	2021-07-01 21:48:58+00:00	esl	4983695	Osvaldo Lucrecia Priscila	10.0
390	390	CL		English Intermediate Level 1 (ESLI1)	2021-07-01 21:47:21+00:00	esl	4983746	Romualdo Corina Irma	10.0
391	391	PE	perjf2x110	English Intermediate Level 2 (ESLI2)	2021-07-01 21:51:39+00:00	esl	4983864	Ovidia Arsenio Maxi	10.0
392	392	PE	perjf2x110	English Intermediate Level 2 (ESLI2)	2021-07-01 21:51:39+00:00	esl	4983864	Ovidia Arsenio Maxi	10.0
393	393	PE	perjf2x110	French Basic Level I (5 months) (FSLI-V)	2021-07-01 22:59:16+00:00	none	4983985	Romualdo Corina Irma	10.0
